NaN,0.345462079303138,0.217415074208943,NaN,6.88515545466978,0,NaN,2.5632995595201,3.32936904658665,NaN,7.00338939216675,0.214542174918953,NaN,3.24222076663504,2.36295712608118,0
1.02305014020323,0,0,1.31574001730135,0,0,0.632554962560537,0,0,1.05833056316543,0,0,0.34377409165147,0,0,0
3.40445661794618,0,0,1.17872948528176,0,0,1.91329710371981,0,0,0.25972385856312,0,0,1.50451708485729,0,0,0
NaN,0.824169038316187,0.140088947849205,NaN,2.39849681728797,2.6561798051385,NaN,10.7977037746396,0.1719261970794,NaN,4.33972515170416,3.2417990990448,NaN,9.79022855372074,0.541393054086141,0
12.0214683388808,0,0,3.40348771744347,0,0,8.95494880138216,0,0,2.01643148210424,0,0,3.38762158450545,0,0,0
0.186028182178004,0,0,2.65719821187303,0,0,0.439087122740906,0,0,1.53138412495027,0,0,0.5457370875807,0,0,0
NaN,0.142747901977181,0.319344783766609,NaN,6.18699455427326,0,NaN,2.25515549364405,3.90068119045195,NaN,7.82324089982402,0.233003535912382,NaN,4.99216199573247,2.474807289844,0
3.55369805600014,0,0,7.3602524047736,0,0,1.82872773498284,0,0,2.01514184883428,0,0,0.448824232532791,0,0,0
2.29658194097136,0,0,0,0,0,0.905648597420166,0,0,0.419535973877877,0,0,0.540791664397119,0,0,0
NaN,0.201309283051852,0,NaN,0.748530513254921,0.567854004554513,NaN,2.90361400651436,0,NaN,1.33283618305085,2.23040675217966,NaN,3.56552246340161,0.399957488554123,0
1.68328223701251,0,0,0.888582468532468,0,0,1.35521894268301,0,0,0.414985790724324,0,0,0.676608799537575,0,0,0
0.441535380714742,0,0,0.308372043413689,0,0,0.197063825533411,0,0,NaN,0,0,NaN,0,0,0
NaN,0,0.380695431967708,NaN,0.712439443466118,0.200904342050464,NaN,0.454016245909532,0,NaN,1.47703167874586,0.143220451281046,NaN,0.549192782225039,0.280115793562258,0
0.247405582237848,0,0,0.622783886354758,0,0,0.157599456823612,0,0,0.363397926031017,0,0,0.592268780479832,0,0,0
0.133955923099346,0,0,0,0,0,0.20346260198958,0,0,6.03594620759298,0,0,52.059089778085,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
